"Dataset","n","Opt","Group","Method","p","q","Time","GRR","BRR","SD","GRCV","BRCV","Gap_0","Gap_2.5","Gap_5","Gap_7.5","Gap_10","Gap_12.5","Gap_15","Gap_17.5","Gap_20","Gap_22.5","Gap_25","Gap_27.5","Gap_30","Gap_32.5","Gap_35","Gap_37.5","Gap_40","Gap_42.5","Gap_45","Gap_47.5","Gap_50","Gap_52.5","Gap_55","Gap_57.5","Gap_60","Gap_62.5","Gap_65","Gap_67.5","Gap_70","Gap_72.5","Gap_75","Gap_77.5","Gap_80","Gap_82.5","Gap_85","Gap_87.5","Gap_90","Gap_92.5","Gap_95","Gap_97.5","Gap_100"
"kroa150",150,26524,"FI","FI",NA,NA,0.0438333333333333,1,25.8451257861612,343.413654726317,1,0.811047715355414,2.92277249217108,2.9227724921711,3.33207200698601,3.38770800335463,3.38770800335465,3.5529375612071,3.96951552472068,4.03545850606176,4.07038898739319,4.09628967178158,4.11699417923901,4.1567017818617,4.16253499158575,4.22741752292621,4.26372005446647,4.26372005446649,4.2637200544665,4.73831559475264,4.77894592184491,4.85700645228885,4.91624634786486,4.92064785393212,4.95397047190058,5.11176733065817,5.26843839118833,5.27528873666487,5.35196521260063,5.55334597218087,5.63200519830178,5.80537645118255,5.99216601248663,6.3311109170684,6.37663036636324,6.43581546975747,6.49047472431398,6.69628273132625,6.81792322457189,7.03511155689831,7.44986137105985,7.85652008791493,9.1212953177527
"kroa150",150,26524,"FI","FI",0,0,0.0438333333333333,1,25.8451257861612,343.413654726317,1,0.811047715355414,2.92277249217108,2.9227724921711,3.33207200698601,3.38770800335463,3.38770800335465,3.5529375612071,3.96951552472068,4.03545850606176,4.07038898739319,4.09628967178158,4.11699417923901,4.1567017818617,4.16253499158575,4.22741752292621,4.26372005446647,4.26372005446649,4.2637200544665,4.73831559475264,4.77894592184491,4.85700645228885,4.91624634786486,4.92064785393212,4.95397047190058,5.11176733065817,5.26843839118833,5.27528873666487,5.35196521260063,5.55334597218087,5.63200519830178,5.80537645118255,5.99216601248663,6.3311109170684,6.37663036636324,6.43581546975747,6.49047472431398,6.69628273132625,6.81792322457189,7.03511155689831,7.44986137105985,7.85652008791493,9.1212953177527
"kroa150",150,26524,"FI","tp_a_FI",0,0.457333333333333,0.0485893333333331,1.10850190114068,28.6493710691796,228.365622240635,0.664790506237388,0.539176821273803,3.08653478740094,3.08653478740096,3.62298835647615,3.7266860828676,3.78399440565615,4.01717174547209,4.03130870565804,4.16289245708625,4.16373471202935,4.45047741174676,4.61534695055972,4.67030346349738,4.84939301033766,4.89907902156934,4.97008165432786,5.00043775184618,5.11878178134071,5.18960498445018,5.18960498445019,5.20278718428035,5.21193795837981,5.2280613097234,5.26867904835725,5.44871194928298,5.448711949283,5.44871194928302,5.47093460179225,5.56612093894009,5.64062280118023,5.64062280118028,5.66184017801758,5.73425438797517,5.79130607095231,5.82321975366667,5.88932922509981,5.97744801279411,6.03218341772519,6.17388365368034,6.43130175601635,6.65207790341531,7.66989245076884
"kroa150",150,26524,"FI","tpn_a_FI",0.0433333333333333,0.551333333333333,0.0511213333333338,1.16626615969583,30.1422955974818,287.03968533942,0.838599230036667,0.680143989620048,1.4425220829427,2.64112627683761,2.99472523848977,3.18334223926444,3.30701834659181,3.44370462751297,3.5595526662532,3.68193925186546,3.80981208422371,3.8888702745575,3.97766969539842,4.07663313531853,4.1438027244594,4.2347322717226,4.30999987280962,4.39167510396716,4.44945127227477,4.5182893803795,4.60016983578667,4.66789607061159,4.73126784749018,4.78336686953775,4.86785495880651,4.94111152477616,5.0155918945172,5.07645832418933,5.159185586989,5.24373076906045,5.3160427025127,5.41785162023797,5.48892917808707,5.55630141655094,5.6353864934407,5.72242496002539,5.83106752948558,5.93444583875997,6.12756027837823,6.34523198556327,6.54425811448559,6.87642339192439,8.30221379422952
"kroa150",150,26524,"FI","tp_c_FI",0.0393333333333333,0.570666666666667,0.0498813333333334,1.13797718631179,29.4111635220099,316.180805854495,0.923386526364558,0.748910532597946,2.52331728755571,2.52331728755575,2.9469335307455,3.44080073520849,3.44080073520853,3.47727326066513,3.52739413219092,3.66282759579212,3.79481649224078,3.92611624428371,3.94381140804825,3.97397947906911,3.97397947906914,4.1347377797224,4.19525595284977,4.19525595284977,4.19525595284978,4.26495693899879,4.27960407364004,4.39759572225889,4.40961011270663,4.41745183871541,4.80165947563454,4.99626216277642,5.09908880741306,5.11115537193723,5.31114746127489,5.52768474084497,5.71482945293367,5.73860602571705,5.79662872076712,5.91697297000323,5.97194891244443,6.11358662638796,6.21787879245627,6.23601169496353,6.32873885274321,6.38209365070292,6.71750758755445,7.02423284715785,8.19051050722516
"kroa150",150,26524,"FI","tpn_c_FI",0.0106666666666667,0.361333333333333,0.051682666666666,1.17907224334599,30.4732704402484,329.104558958554,0.953254463000311,0.773134854368754,1.86410742230491,3.32649185949362,3.61405216857619,3.85962678074443,4.02833537115567,4.18260356352628,4.3288131823708,4.43844527500471,4.54752513589461,4.6695657531676,4.77806537379757,4.90323232426216,4.9823574676088,5.08133576726345,5.16405490611025,5.2436312029543,5.32102360078518,5.39528259731453,5.46876893373338,5.53529804605879,5.61442289847534,5.6957009398458,5.75284496462238,5.83503547927051,5.91687982959436,6.00781786520537,6.0923496925766,6.17488741390796,6.28454460608265,6.4141511642368,6.49803521955152,6.62232104436549,6.73481258130056,6.86258906374521,6.97895710109313,7.09889883401483,7.27988736646525,7.42722022014207,7.69904918472573,8.02615925028227,9.25611517187262
"kroa150",150,26524,"FI","tp_s_FI",0.128,0.608,0.0517626666666668,1.18089733840305,30.5204402515696,390.543936537295,1.14211439792291,0.9263092731099,2.36078377892784,2.36078377892787,2.39284157392247,2.53399800662931,2.61943424999547,2.61943424999551,3.21695624363936,3.21695624363937,3.27009950062882,3.35569439536661,3.37805371493088,3.37805371493089,3.53109708998756,3.58512777160218,3.78219161539224,3.81637741984061,3.9033284175204,3.90332841752043,4.02897576029085,4.49415338886587,4.61586051457722,4.66021483561825,4.86967427178697,5.02796875364215,5.09960341335584,5.25588145774089,5.5193421379417,5.67022926020372,5.68052325189834,5.71850794682812,5.74865977629807,5.92250844710794,5.94427198148217,6.14245953573798,6.31607511233993,6.52895969147565,6.71114469385705,6.73699449752743,7.00164381174012,7.43187948201911,8.09375277337654
"kroa150",150,26524,"FI","tpn_s_FI",0.0273333333333333,0.456,0.0534746666666683,1.21995437262361,31.5298742138345,331.317826971691,0.963056534700313,0.781084802226791,1.82741460716694,2.83059746105502,3.31828890332473,3.5197056601689,3.70951807492753,3.83739464975032,3.95038955282084,4.07210110391088,4.17489342816034,4.2695667187938,4.37218906908413,4.47694864836911,4.54748346363687,4.62958228978132,4.70475934416317,4.80261209144104,4.90560452426819,4.98679098427556,5.06826914679866,5.14561501081542,5.25354837661252,5.333931394119,5.42298464945846,5.51403123159661,5.56880125262897,5.64607732798633,5.7272530270416,5.84770476012951,5.9475266050577,6.02754204415153,6.14198523252269,6.25317908418815,6.359981652259,6.47942363079515,6.61283141775816,6.77508284286718,6.93212777582099,7.10012723942875,7.30637222593685,7.67175001622061,9.48952883314183
"kroa150",150,26524,"FI","tp_w_FI",0.130666666666667,0.752,0.0530479999999981,1.21022053231935,31.2783018867885,230.006459053889,0.676397245751353,0.548590440839329,2.65401044804784,2.65401044804787,2.86827184226675,2.87739810430129,2.87739810430133,2.87739810430133,3.18546146632836,3.22122727876165,3.27027137708794,3.563084763582,3.56860437351994,3.57681573458446,3.6138708227736,3.63706189746795,3.65648643542484,3.71747550554055,3.73061659474976,3.81275606764493,3.8291246979947,3.8981551263141,3.89815512631411,3.89815512631413,3.89815512631414,3.94819431701258,3.99796074513252,4.04043519819896,4.0895717424484,4.31451133838073,4.36217423019458,4.53568035378096,4.57848041896552,4.71808580369745,4.85537553613231,4.90494801554458,4.92781173135954,5.1200482758344,5.31213058679706,5.4282789643326,5.63100527028733,6.09717741125291,7.78549802853171
"kroa150",150,26524,"FI","tpn_w_FI",0.028,0.491333333333333,0.060958666666667,1.39069201520913,35.94261006289,304.59086870088,0.886890358901917,0.719310399358143,0.985765857617046,2.89432263117145,3.12898241869154,3.40963166831146,3.57945470747941,3.72177050186974,3.86137632508492,3.96074464801468,4.08908232459823,4.18863739201599,4.28963126253786,4.39694715238639,4.46892482698475,4.55672514198374,4.67222908624272,4.73546789323131,4.80827129830885,4.90343496289272,4.97638155755904,5.01705755100116,5.10841972728633,5.16996714234766,5.25794092214715,5.33130165419639,5.39039117727327,5.44797582159217,5.5269561644908,5.58601472078207,5.65669131080813,5.76059262439395,5.8517808530007,5.95197062202716,6.07099777867185,6.18516773387832,6.29179870668825,6.41814616542124,6.54039205859758,6.72037786622808,7.03776822215361,7.33504338903297,8.80852276706151
"kroa150",150,26524,"NI","NI",NA,NA,0.0556720000000001,1,32.8254716981103,147.833755722237,1,0.314827302497616,15.3624337974961,15.3624337974961,15.3624337974962,15.3624337974962,15.3624337974962,16.013091824984,16.013091824984,16.0829679279079,16.0829679279079,16.0829679279079,16.0829679279079,16.0829679279079,16.490318220489,16.490318220489,16.490318220489,16.490318220489,16.490318220489,16.4980846373878,16.4980846373879,16.6751261383626,16.6751261383627,16.6751261383627,16.7647801246988,16.7647801246988,16.7647801246988,16.7811134774947,16.7811134774947,16.7811134774948,16.8012475215868,16.8695353854156,16.8695353854156,16.8695353854156,16.8747940974835,16.9853223669103,16.9853223669103,16.9944161778741,16.9944161778741,17.242639673517,17.3931836538086,17.515974272267,18.7919903478237
"kroa150",150,26524,"NI","NI",0,0,0.0556720000000001,1,32.8254716981103,147.833755722237,1,0.314827302497616,15.3624337974961,15.3624337974961,15.3624337974962,15.3624337974962,15.3624337974962,16.013091824984,16.013091824984,16.0829679279079,16.0829679279079,16.0829679279079,16.0829679279079,16.0829679279079,16.490318220489,16.490318220489,16.490318220489,16.490318220489,16.490318220489,16.4980846373878,16.4980846373879,16.6751261383626,16.6751261383627,16.6751261383627,16.7647801246988,16.7647801246988,16.7647801246988,16.7811134774947,16.7811134774947,16.7811134774948,16.8012475215868,16.8695353854156,16.8695353854156,16.8695353854156,16.8747940974835,16.9853223669103,16.9853223669103,16.9944161778741,16.9944161778741,17.242639673517,17.3931836538086,17.515974272267,18.7919903478237
"kroa150",150,26524,"NI","tp_a_NI",0,0.177333333333333,0.0522720000000001,0.938928006897543,30.8207547169784,664.889506829684,4.42009253650443,1.39156581005754,15.6792993483621,15.6792993483621,15.7358143641764,15.7358143641764,15.7358143641764,15.7358143641764,16.2966793070011,16.2966793070011,17.3277816903807,17.3277816903807,17.3277816903807,17.3277816903807,17.3277816903807,17.3277816903807,17.3277816903807,17.3277816903807,17.3277816903807,17.5106540668057,17.5106540668057,17.5106540668057,17.5106540668058,17.5311441785312,17.5311441785312,17.5311441785312,17.5311441785312,17.5311441785312,18.8859300554085,18.8859300554085,18.8859300554085,19.689268368074,19.689268368074,19.9582016479235,19.9582016479235,22.2054640148119,22.995376748493,23.0986770653942,23.1783788860173,23.4774971475788,23.5986936030414,23.6002877660372,24.5905150563153
"kroa150",150,26524,"NI","tpn_a_NI",0.152,0.368,0.0529666666666667,0.951405853331415,31.2303459119468,422.031235020174,2.84335726557246,0.895166497957176,11.4769517330889,13.5485611164574,14.1825712167405,14.7193868629246,14.9780017363896,15.1676504286622,15.3504541112808,15.5536826149516,15.694438325318,15.8272988934796,15.961583530325,16.0912036412014,16.2614704685934,16.3955221944367,16.4922314815051,16.5851391147553,16.6896100682377,16.7928776286099,16.896053282219,16.9856106739073,17.1032477025192,17.2182431078066,17.3012719008603,17.3770267482365,17.472645391519,17.5654203628759,17.6513817065982,17.741848206199,17.8476463142897,17.9542046258906,18.0657049064556,18.1679729811714,18.2951464267699,18.4035622780225,18.6092253185871,18.759577344951,18.9483436826236,19.1733694933227,19.4656071337775,19.9728530857686,21.7122457631468
"kroa150",150,26524,"NI","tp_c_NI",0,0.08,0.0509333333333333,0.914882406476024,30.0314465408778,498.494150187122,3.2691885431892,1.02922981040837,16.3812229355419,16.3812229355419,16.3812229355419,16.381222935542,16.381222935542,18.8679189950981,18.8679189950981,18.8679189950981,18.8679189950981,18.8679189950982,18.8679189950982,18.8679189950982,18.8679189950982,18.8679189950982,19.7033417761521,19.7033417761521,19.7033417761522,19.7033417761522,20.6164456974564,20.6164456974564,20.6164456974564,20.6164456974565,20.6164456974565,20.6812301380584,20.6812301380584,20.6812301380585,20.9941693411751,20.9941693411751,21.0629230579951,21.0629230579951,21.6954340044052,21.6954340044052,22.1928970573334,22.1928970573334,22.2041655106238,22.2041655106239,22.4643031840743,22.781774619204,22.9158849013108,23.4298615294102,24.6224335405461
"kroa150",150,26524,"NI","tpn_c_NI",0.082,0.223333333333333,0.0510480000000001,0.916942089380658,30.0990566037709,489.099918935068,3.26785668793855,1.02881050601249,10.7798100113429,14.1927619624971,14.8631361918758,15.2955051818364,15.6274313113234,15.8562179278066,16.0688994865776,16.2807441514253,16.4497626954882,16.6038482624408,16.7670646677343,16.9075683828863,17.0305639213566,17.2213466984325,17.3174948501739,17.4484964731118,17.5574642056782,17.6909901464882,17.799897569589,17.9273993595723,18.0661110034182,18.1835528529327,18.3157431979248,18.4382491729242,18.5522462849596,18.6415330808442,18.7426078498934,18.8781702526559,19.0163174926088,19.150608847008,19.2953262738066,19.4298705341981,19.6048500419953,19.7432617112958,19.9110437913597,20.0765493495711,20.2643585914346,20.5094482534078,20.8568864454836,21.3271560887808,22.8606094720743
"kroa150",150,26524,"NI","tp_s_NI",1,1,0.0394133333333331,0.707956123964166,23.2389937106896,227.318061106451,1.59092783145365,0.500867517644935,11.6497730188559,11.6497730188559,11.6497730188559,11.6497730188559,11.6497730188559,11.6497730188559,11.6497730188559,11.6497730188559,11.7493552130802,11.7742507616363,11.7742507616363,11.7742507616363,11.7742507616363,11.8323525934946,11.8323525934947,11.8323525934947,11.8649546494578,12.1742195870274,12.2761713165597,12.2761713165598,12.2761713165598,13.0797794017679,13.079779401768,13.2630768922642,13.2630768922642,13.2630768922642,13.2630768922642,13.3129520442971,13.3129520442972,13.3806199662187,13.4344094712894,13.4344094712894,13.4344094712894,13.4344094712895,13.5114406742143,13.5231502939375,13.5340586856625,13.5572000897479,13.9637650374342,14.1487847155894,15.3277403988325
"kroa150",150,26524,"NI","tpn_s_NI",0.479333333333333,0.738,0.0535333333333333,0.961584518848492,31.5644654088021,487.423904706936,3.33224383883982,1.04908133904624,5.5179953496563,11.1727710019226,11.8293544519101,12.5769785515254,12.9537226163433,13.2559337344825,13.5113145598232,13.7198267156957,13.9173766520866,14.0649061643701,14.2153227774217,14.3382243225843,14.4766049750139,14.5886820081666,14.7286498738322,14.851903475365,14.9496318113314,15.1299391186607,15.24481294431,15.3500745376836,15.4656781043308,15.6027802965189,15.733242139422,15.8255507461789,15.9423147325149,16.0511358272612,16.14709842728,16.2363128935464,16.3862466066812,16.4670313684126,16.5814024202207,16.7092435948217,16.8270038288501,16.9727156521129,17.1329822460559,17.2896291690724,17.5067939199249,17.7425448426406,17.957000255344,18.3278384352132,20.0622876243995
"kroa150",150,26524,"NI","tp_w_NI",0,0.0113333333333333,0.0501146666666667,0.900177228529003,29.5487421383621,135.905838254906,0.910399104885318,0.286618494387289,17.1972491272973,17.1972491272973,17.1972491272973,17.1972491272974,17.1972491272974,17.1972491272974,17.1972491272974,17.1972491272974,17.3480397734726,17.3480397734726,17.3480397734726,17.3480397734726,17.3480397734727,17.3480397734727,17.4589308788331,17.4589308788331,17.4589308788332,17.5960166032319,17.5960166032319,17.5960166032319,17.5960166032319,17.5960166032319,17.5960166032319,17.5960166032319,17.5960166032319,17.596016603232,17.6412602731697,17.695665817605,17.7188072216903,17.7188072216903,17.7938985600709,17.793898560071,17.9049674919828,17.9049674919829,18.1705780548637,18.1705780548637,18.2384385564445,18.5861480400111,18.9361931092836,18.9632922575138,22.9223806099619
"kroa150",150,26524,"NI","tpn_w_NI",0.0513333333333333,0.18,0.0566946666666666,1.01836949753317,33.4284591194937,437.720415814229,2.92072635015443,0.919524398152826,11.2300600549179,14.9422202028704,15.3595242716428,15.6147993223094,15.9308449201794,16.1624093609718,16.4115497703282,16.6033201274379,16.788262462863,16.9714748442414,17.0899209988131,17.2259626353542,17.337657479717,17.4584298916565,17.5821638715867,17.7369258527951,17.8612711918974,17.9519641542965,18.0239851938131,18.0931822852592,18.1813142343112,18.2780310677797,18.3861782890695,18.4714958952931,18.5596992115003,18.6491700638968,18.7553576195943,18.8627847185067,18.9699657198796,19.08203017113,19.2067370089238,19.3445211377545,19.440487746499,19.5905075507067,19.7627320308419,19.9465672371793,20.156075101664,20.4806607074214,20.80686676611,21.2891795305403,24.4213269986171
"kroa150",150,26524,"NN","NN",NA,NA,0.00169600000000016,1,1,496.864580832075,1,1,18.6925803093363,18.6925803093363,18.6925803093363,20.7261965006469,20.7825698247482,21.0868718207681,21.0868718207681,21.7041242531022,21.9841747898462,22.3004352898806,22.4581231944643,22.5790987018529,22.7845498794662,22.9795813370275,23.0518322275952,23.1039740392546,23.1685609483466,23.2161587007579,23.5707181270245,23.5979692566528,23.63787627415,23.6935709636685,23.7065263829035,23.7609697506067,23.7877057526731,23.9058224596695,23.9178405544614,23.9345970272748,24.0625025306987,24.1226722935461,24.1564349459984,24.253580535855,24.4134986924876,24.6403701703457,24.8936073891469,25.2289189265851,25.6712501923987,26.1012287758714,26.3256044393111,26.7008392123511,29.1578505236977
"kroa150",150,26524,"NN","NN",0,0,0.00169600000000016,1,1,496.864580832075,1,1,18.6925803093363,18.6925803093363,18.6925803093363,20.7261965006469,20.7825698247482,21.0868718207681,21.0868718207681,21.7041242531022,21.9841747898462,22.3004352898806,22.4581231944643,22.5790987018529,22.7845498794662,22.9795813370275,23.0518322275952,23.1039740392546,23.1685609483466,23.2161587007579,23.5707181270245,23.5979692566528,23.63787627415,23.6935709636685,23.7065263829035,23.7609697506067,23.7877057526731,23.9058224596695,23.9178405544614,23.9345970272748,24.0625025306987,24.1226722935461,24.1564349459984,24.253580535855,24.4134986924876,24.6403701703457,24.8936073891469,25.2289189265851,25.6712501923987,26.1012287758714,26.3256044393111,26.7008392123511,29.1578505236977
"kroa150",150,26524,"NN","tp_a_NN",0.292666666666667,0.749333333333333,0.00213333333333333,1.25786163522001,1.25786163522001,856.594508289536,1.76139880642103,1.76139880642103,15.0307773599479,15.0307773599479,15.3538271252258,15.3538271252258,15.6662578187054,15.6662578187054,16.1013713512558,16.6277604184336,16.6733514569189,17.3146521141885,18.5576141586741,18.5799633549867,19.4143571626321,19.4759669098872,19.4790347167646,19.5487944263545,19.5926026130068,19.6987607900812,19.9049199983706,21.697999164978,21.8440169900249,21.9130965979395,22.0775084763798,22.3655758231669,22.5444348982075,22.5915604718313,22.7010409293718,22.8163272573627,23.081970672351,23.2176780890838,23.3056200651145,23.4161211926433,23.4350210891843,23.7375064409604,23.9932860544507,24.1431633537073,24.2568945457872,24.4596020880811,24.8612633589029,25.6575730556359,28.6002093949481
"kroa150",150,26524,"NN","tpn_a_NN",0.249333333333333,0.762,0.00515866666666698,3.04166666666657,3.04166666666657,823.78882576398,1.69308678900078,1.69308678900078,10.9364630704787,14.7417148712762,15.4838349812982,16.0752530060578,16.6651486818089,17.1745232763971,17.6136482870473,17.8637212171385,18.1975432064449,18.4433972842902,18.7057263236839,18.9397388984548,19.2241438395446,19.4281431568871,19.6047197327915,19.7997000075344,19.9757577987991,20.1911188974791,20.3896690857759,20.5819042814503,20.7411732257113,20.9651604364905,21.1791650196383,21.3483730585941,21.5025943809848,21.7112770275624,21.8871418762575,22.0764813005101,22.31631005362,22.5610450603097,22.7885490541118,23.1185143802157,23.3961812726128,23.5982621169881,23.9254682819384,24.2801298383635,24.7345808407054,25.332866158104,25.8717837763281,26.6381903631202,30.6723801240257
"kroa150",150,26524,"NN","tp_c_NN",0.188,0.798,0.00253733333333318,1.49606918238971,1.49606918238971,625.415470489297,1.28385326217466,1.28385326217466,17.292193322846,17.292193322846,17.3538030701011,17.7357346768709,18.31028051828,18.31028051828,18.3383823124541,18.6449429935905,19.1592777013237,19.3544999249299,19.5920050308731,19.7189016871796,19.7189016871796,19.7343056768056,19.7866507693272,20.1228660323537,20.1228660323537,20.1228660323537,20.244110999237,20.4926697865509,20.5064053103701,20.6505602999306,20.6565953990074,20.7051761463453,20.7636581551533,20.9475064195559,21.2720705163971,21.3757679375439,21.4553888798296,21.835326452996,21.905440977823,22.0958423773074,22.5543184727794,23.4106273310573,23.4634068916391,23.5898862659888,24.4832401766319,24.8867860503651,26.0667321912145,26.3773239280563,29.5492727040434
"kroa150",150,26524,"NN","tpn_c_NN",0.28,0.775333333333333,0.00587866666666717,3.46619496855344,3.46619496855344,867.575281038163,1.78550737713697,1.78550737713697,9.91055015222338,14.1840783319717,15.1696549351323,15.9275546284795,16.3729227889687,16.7396999069297,17.17213025836,17.5311559358289,17.8913699917461,18.1747772687957,18.4144990573779,18.6415018463829,18.8987513399642,19.1025524555183,19.2875227726642,19.5208939423621,19.7646089774227,20.000185911941,20.1822876726915,20.3181783498023,20.5289926444847,20.7053905049003,20.9631926407883,21.2200380449796,21.4891937508395,21.7248660322184,21.976695161417,22.1497614648848,22.3808224537744,22.5723797248948,22.8209981411601,23.0817018443659,23.4530405566313,23.7473331670445,24.0233721912201,24.3543092941808,24.8015160633775,25.2378730856803,25.9633747854187,26.8195591701533,31.6566233516549
"kroa150",150,26524,"NN","tp_s_NN",0.0606666666666667,0.878,0.00217333333333275,1.28144654088004,1.28144654088004,593.82604736409,1.21412773851924,1.21412773851924,18.2110089915318,18.2110089915318,18.2110089915318,19.2302408573327,19.2664117025094,19.2823337298897,19.2823337298897,19.5835938744095,19.8779990653482,20.0470625396857,20.0992043513451,20.1572404103703,20.1844097048211,20.1844097048211,20.2144701260027,20.2345518254983,20.296660176324,20.3031654668024,20.3725447318649,20.405499641888,20.6980949334425,20.7506512012341,21.2095336782588,21.2225529352977,21.3300976910371,21.3699996210404,21.4634457075502,21.5096391369357,21.9765518766599,22.1188487849198,22.5677686832673,22.6805180898451,22.9202716645659,23.2315701448459,23.6744507244623,23.8939484394366,24.5375658180285,25.0998317774134,26.3621782591816,27.3256520545688,32.8707460406718
"kroa150",150,26524,"NN","tpn_s_NN",0.0946666666666667,0.607333333333333,0.00522933333333349,3.08333333333314,3.08333333333314,770.280274602529,1.56136867481613,1.56136867481613,12.5084138243812,16.5119429492819,17.3302594818498,18.2371220315133,18.7559142992783,19.0654533303446,19.4228435572293,19.7451211555145,19.9895788831274,20.278504988508,20.5300115480571,20.7390710342788,20.974901770733,21.182956298765,21.3611673155841,21.6168718080796,21.8132623931063,22.0062026112517,22.1881540987007,22.3679627290882,22.4971140058438,22.7116046733888,22.8435769023946,23.0216886631051,23.1885431259245,23.3553445417231,23.5230860087835,23.7190941572216,23.9539957739956,24.1806368963668,24.3513881083875,24.5856627650983,24.837672485605,25.0334102847858,25.2652489146404,25.6698445601746,26.1005943414917,26.6557539792625,27.319897980061,27.8962205663768,31.4473279183336
"kroa150",150,26524,"NN","tp_w_NN",0.215333333333333,0.792666666666667,0.00229733333333376,1.3545597484278,1.3545597484278,575.374089714806,1.18071627146396,1.18071627146396,17.2401220028265,17.2401220028265,17.364688042582,17.9198809271174,17.988960535032,18.0164529228411,18.0164529228411,18.6104378460301,18.6842740528156,19.1690846370825,19.3458829279309,19.6028029669155,19.6116279429731,19.6347116553142,19.8881642977273,19.9528669009719,19.9563023419523,20.5884498373257,20.6008182287555,20.6009919086409,20.8465492138917,21.3624949621637,21.5270498761626,21.5808758943172,21.8336835137939,21.8904130606334,22.0018101085383,22.0018101085383,22.2222943105234,22.298288392535,22.5449058013523,22.7787992470711,23.103874439884,23.2096535333713,23.4004107371673,23.6210244834427,23.7116464907368,23.9468768674192,24.1867777818221,24.5935681913364,28.9644390763333
"kroa150",150,26524,"NN","tpn_w_NN",0.182,0.664666666666667,0.00555866666666601,3.27751572326975,3.27751572326975,848.848586494146,1.73097109356072,1.73097109356072,9.85768490764175,15.2356299496558,16.3595955729677,17.0250833704777,17.6622370845748,18.0289330604433,18.2955318087906,18.5813994055093,18.9368263613901,19.2013206222737,19.5138825510303,19.7949340694684,20.0735818420202,20.3352141001692,20.5896271401094,20.8233979806865,21.0184148975073,21.1678214390883,21.4056342502528,21.6572741128914,21.8855603033783,22.0268453975622,22.194108139604,22.3975788570366,22.6124403469352,22.8251248506151,23.0107125696398,23.2413804678961,23.4082318378517,23.6733920597359,23.9019120812146,24.1695590060804,24.4783072274984,24.7194249820408,24.9863759756539,25.4470119683281,25.8321043940041,26.2061625948912,26.8866810537831,27.7267490156278,29.6641266265786
"kroa200",200,29368,"CI","CI",NA,NA,0.0486853333333333,1,26.8288023512112,325.592904165268,1,0.49089395175415,16.3857077381699,16.3857077381699,16.3857077381699,16.3857077381699,16.3857077381699,16.3857077381699,16.5285304848047,16.5285304848048,16.5285304848048,16.9909786557201,16.9909786557202,17.1529877619119,17.1529877619119,17.1529877619119,17.152987761912,17.152987761912,17.152987761912,17.3327373013851,17.3327373013851,17.7427557133085,17.7427557133085,17.7427557133085,17.9068748739697,17.9068748739697,17.9628718797723,18.3119716580284,18.6714637735767,18.6714637735768,18.7881353681683,18.8288423764998,18.8288423765,19.0437131545449,19.1628999768405,19.22294342147,19.2229434214701,19.3387341561225,19.3650470634565,19.4041395416576,19.554880881514,19.6548855944549,20.3303797727473
"kroa200",200,29368,"CI","CI",0,0,0.0486853333333333,1,26.8288023512112,325.592904165268,1,0.49089395175415,16.3857077381699,16.3857077381699,16.3857077381699,16.3857077381699,16.3857077381699,16.3857077381699,16.5285304848047,16.5285304848048,16.5285304848048,16.9909786557201,16.9909786557202,17.1529877619119,17.1529877619119,17.1529877619119,17.152987761912,17.152987761912,17.152987761912,17.3327373013851,17.3327373013851,17.7427557133085,17.7427557133085,17.7427557133085,17.9068748739697,17.9068748739697,17.9628718797723,18.3119716580284,18.6714637735767,18.6714637735768,18.7881353681683,18.8288423764998,18.8288423765,19.0437131545449,19.1628999768405,19.22294342147,19.2229434214701,19.3387341561225,19.3650470634565,19.4041395416576,19.554880881514,19.6548855944549,20.3303797727473
"kroa200",200,29368,"CI","tp_a_CI",0.852,0.975333333333333,0.0426186666666666,0.87539026126965,23.4856722997785,396.245049948188,1.24794350699857,0.612607919716464,13.066268527271,13.066268527271,13.066268527271,13.066268527271,13.066268527271,13.0662685272711,13.0662685272711,13.0662685272711,13.8486565328959,13.848656532896,13.848656532896,13.848656532896,13.848656532896,13.848656532896,13.848656532896,14.3212577605721,14.3212577605722,14.3212577605722,14.9140477964713,14.9374421537678,14.9374421537678,15.1953497791099,15.2019627951443,15.2019627951443,15.2200327593128,16.0633468076185,16.0914371775392,16.1095269058056,16.1095269058057,16.1095269058057,16.1450101684009,16.1839260777489,16.2884884320457,16.3722949323716,16.3722949323717,16.6174258901134,16.6673159339492,16.7732480827702,17.0031763950708,17.1151509800108,18.6284467279505
"kroa200",200,29368,"CI","tpn_a_CI",0.578,0.826666666666667,0.0422719999999991,0.868269704770757,23.2946362968391,520.667030891854,1.62594339595073,0.798165778966816,9.7200779095335,12.2786705127561,12.8164925647638,13.2290685150577,13.6260335338466,13.8753263565464,14.0790719494417,14.3060893310077,14.4595040998812,14.6589107010403,14.7958174220467,14.9315219291388,15.0696961284766,15.247821094687,15.367959164996,15.4595862410608,15.5358016130504,15.6319324208104,15.7583358397279,15.931616694324,16.0194845862593,16.1305115261964,16.2676684100319,16.3807808896918,16.4662408328803,16.5740320338308,16.7074891589121,16.8100507323342,16.8968350935746,17.0353720843709,17.165222041411,17.3079726909562,17.4155977044793,17.5559569324575,17.7247285876409,17.9238052600037,18.1101370967024,18.4049297107391,18.7223095176715,19.2614327262618,20.6447255320716
